Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
ShoCard,https://www.crunchbase.com/organization/shocard-inc,"Identity Management, Mobile","Cupertino, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-02-03,day,,,2017-08-22,4000000,USD,4000000,Series A,4000000,USD,4000000,Early Stage Venture,"AME Cloud Ventures, Correlation Ventures, Digital Currency Group, Morado Ventures, Storm Ventures",8
Horangi,https://www.crunchbase.com/organization/horangi,"Cyber Security, SaaS, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-01-01,month,,,2017-11-06,3100000,USD,3100000,Series A,3100000,USD,3100000,Early Stage Venture,"500 Startups, 6 degrees Ventures, Hub Ventures Fund, Monk’s Hill Ventures, Right Click Capital",6
Treasury Intelligence Solutions,https://www.crunchbase.com/organization/treasury-intelligence-solutions,"Big Data, Business Intelligence, Cloud Computing, Cloud Security, Enterprise Software, Payments, SaaS, Software","Walldorf, Baden-Wurttemberg, Germany",European Union (EU),2010-01-01,day,,,2017-11-09,12000000,USD,12000000,Series C,12000000,USD,12000000,Late Stage Venture,"83North, Harbert European Growth Capital, Target Partners, Zobito",4
NodeSource,https://www.crunchbase.com/organization/nodesource,"Application Performance Management, Cloud Infrastructure, Cloud Security, Cyber Security, Enterprise Software, Information Technology, Open Source, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,year,,,2017-12-25,17500000,USD,17500000,Series B,17500000,USD,17500000,Early Stage Venture,"Crosslink Capital, Hack VC, Industry Ventures, RRE Ventures, Silicon Valley Bank",7
UVeye,https://www.crunchbase.com/organization/uveye,"Consumer Electronics, Security, Transportation","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-09-01,month,,,2017-07-05,4500000,USD,4500000,Seed,4500000,USD,4500000,Seed,"Ahaka Capital, SeedIL Ventures",2
SCADAfence,https://www.crunchbase.com/organization/scadafence,"Cyber Security, Homeland Security, Network Security, Security","Tel Aviv, Tel Aviv, Israel",,2014-01-01,year,,,2017-11-21,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"iAngels, Jerusalem Venture Partners (JVP), Microsoft ScaleUp Tel Aviv, NexStar Partners, Vestel Ventures",8
Blockstream,https://www.crunchbase.com/organization/blockstream,"Bitcoin, Computer, Cryptocurrency, Data Storage, FinTech","Victoria, British Columbia, Canada",,2014-01-01,year,,,2017-11-21,25000000,USD,25000000,Undisclosed,25000000,USD,25000000,,"AngelList, Blockchain Capital, Pegasus Tech Ventures, Real Ventures, Tencent Holdings",25
Entefy,https://www.crunchbase.com/organization/entefy,"Artificial Intelligence, Big Data, Internet of Things, Machine Learning, Mobile, Search Engine, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2012-01-01,year,,,2017-07-11,8000000,USD,8000000,Series A,8000000,USD,8000000,Early Stage Venture,,
SmartContract,https://www.crunchbase.com/organization/smartcontract,"Document Management, Finance, Financial Services, Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2017-09-20,32000000,USD,32000000,Initial Coin Offering,32000000,USD,32000000,,"Andreas Schwartz, Data Collective DCVC, Limitless Crypto Investments, Nirvana Capital",4
OmiseGO,https://www.crunchbase.com/organization/omisego,"Banking, Blockchain, Financial Services","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2017-11-07,,,,Initial Coin Offering,,,,,"Continue Capital, Hashed, James Sowers, Kenetic, Nirvana Capital",10
Sensay,https://www.crunchbase.com/organization/sensay,"Artificial Intelligence, Blockchain, Messaging, Mobile","Venice, California, United States","Greater Los Angeles Area, West Coast, Western US",2014-03-27,day,,,2017-12-20,15000000,USD,15000000,Initial Coin Offering,15000000,USD,15000000,,"Blockchain Capital, BnkToTheFuture, Draper Associates, Norwest Venture Partners, Plug and Play",15
Airside Mobile,https://www.crunchbase.com/organization/airside-mobile,"Aerospace, Identity Management, Mobile, Transportation, Travel","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2009-05-01,day,,,2017-10-03,6000000,USD,6000000,Series A,6000000,USD,6000000,Early Stage Venture,"8VC, Bain Capital Ventures, Grotech Ventures, SaaS Ventures, Thomson Reuters",7
Nightingale Security,https://www.crunchbase.com/organization/nightingale-security,"Network Security, Robotics, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-06-25,day,,,2018-01-01,5600000,USD,5600000,Series A,5600000,USD,5600000,Early Stage Venture,"David Sacks, Drone.VC, Impact Venture Capital, Justin Waldron, Seraphim Capital",6
NuCypher,https://www.crunchbase.com/organization/nucypher,"Blockchain, Cyber Security, Privacy","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-03-19,day,,,2017-12-12,4400000,USD,4400000,Venture - Series Unknown,4400000,USD,4400000,,"Compound, Creative Destruction Lab, Kenetic, Polychain, Y Combinator",17
Blox,https://www.crunchbase.com/organization/blox,"Blockchain, Financial Services, Information Technology","Tel Aviv, Tel Aviv, Israel",,2016-01-01,year,,,2017-07-17,8000000,USD,8000000,Initial Coin Offering,8000000,USD,8000000,,Coinsilium Group,1
Insolar,https://www.crunchbase.com/organization/ins-consumer-ecosystem,"Blockchain, Internet, IT Infrastructure","Moscow, Moscow City, Russian Federation",,2017-07-07,day,,,2017-12-04,41500000,USD,41500000,Initial Coin Offering,41500000,USD,41500000,,,
NorthRow,https://www.crunchbase.com/organization/contego-fraud-solutions,"Compliance, FinTech, SaaS, Software","Abingdon, Oxfordshire, United Kingdom",European Union (EU),2010-01-01,year,,,2017-07-18,3500000,GBP,4562620,Series A,3500000,GBP,4562620,Early Stage Venture,"Angel CoFund, Maven Capital Partners, Newable Private Investing, NVM Private Equity, QVentures",12
Tierion,https://www.crunchbase.com/organization/tierion,"Bitcoin, SaaS, Software","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,year,,,2017-07-31,25000000,USD,25000000,Initial Coin Offering,25000000,USD,25000000,,"Andreas Schwartz, Blockchain Capital, Fenbushi Capital",3
Beenest,https://www.crunchbase.com/organization/the-bee-token,"Blockchain, Ethereum, Sharing Economy, Software, Travel Accommodations, Vacation Rental","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-01-01,15000000,USD,15000000,Initial Coin Offering,15000000,USD,15000000,,,
Paybase,https://www.crunchbase.com/organization/paybase,"Compliance, Crowdfunding, Financial Services","London, England, United Kingdom",European Union (EU),2013-01-01,year,,,2017-08-25,700000,GBP,901536,Grant,4000000,GBP,5872732,,Innovate UK,1
Sandvine,https://www.crunchbase.com/organization/sandvine,"Cloud Computing, Network Security, Telecommunications","Waterloo, Ontario, Canada",Great Lakes,2001-01-01,year,2006-11-03,day,2017-07-05,,,,Post-IPO Equity,,,,M&A,"BDC Venture Capital, Canaccord Genuity Group, Celtic House Venture Partners, Newbury Ventures, Tech Capital Partners",7
Change,https://www.crunchbase.com/organization/change-finance,"Banking, Blockchain, Finance, Financial Services","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-01-01,year,,,2017-10-16,17549264,USD,17549264,Initial Coin Offering,17549264,USD,17549264,,Enabling Future,1
Cygilant,https://www.crunchbase.com/organization/eiqnetworks,"Cyber Security, Enterprise Software, Network Security","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2001-01-01,year,,,2017-09-19,7000000,USD,7000000,Venture - Series Unknown,7000000,USD,7000000,,"Arrowroot Capital, Jay Reddy, Venrock, Vijay Basani",4
Pwnie Express,https://www.crunchbase.com/organization/pwnie-express,"Cyber Security, Network Security, Software","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2009-01-01,year,,,2017-11-29,8000000,USD,8000000,Series C,8000000,USD,8000000,Late Stage Venture,".406 Ventures, Ascent Venture Partners, Fairhaven Capital Partners, MassMutual Ventures, Vermont Center for Emerging Technologies",5
Augur,https://www.crunchbase.com/organization/augur-2,"Bitcoin, Internet, Market Research, Prediction Markets, Predictive Analytics","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,year,,,2017-10-01,,,,Venture - Series Unknown,,,,,"Alexis Berthoud, KR1",2
FunFair Technologies,https://www.crunchbase.com/organization/funfair-technologies,"Bitcoin, Blockchain, Casino, Gaming, Information Technology, Internet","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",,,,,2017-07-06,26000000,USD,26000000,Initial Coin Offering,26000000,USD,26000000,,"BlockTower Capital, KR1, Pantera Capital",3
Rfxcel,https://www.crunchbase.com/organization/rfxcel,"Cloud Computing, Compliance, Data Integration, SaaS, Software","San Ramon, California, United States","San Francisco Bay Area, West Coast, Western US",2003-01-01,year,,,2017-08-03,30000000,USD,30000000,Series B,30000000,USD,30000000,Early Stage Venture,Kayne Partners,1
Enveil,https://www.crunchbase.com/organization/enveil-inc,"Analytics, Cloud Data Services, Security","Fulton, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2016-01-01,year,,,2017-11-09,4000000,USD,4000000,Corporate Round,4000000,USD,4000000,,"Bloomberg Beta, DataTribe, In-Q-Tel, Thomson Reuters",4
neXus,https://www.crunchbase.com/organization/nexus-3,"Computer, Information Technology, Network Security","Hägersten, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",1984-01-01,year,,,2017-12-20,29000000,EUR,34445241,Debt Financing,,,,,European Investment Bank (EIB),1
Umbo Computer Vision,https://www.crunchbase.com/organization/umbo-computer-vision,"Artificial Intelligence, Computer Vision, Machine Learning, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-03-30,day,,,2017-10-25,6800000,USD,6800000,Series A,6800000,USD,6800000,Early Stage Venture,"Alibaba Group, AppWorks, MESH, Phison Electronics, Wistron Corporation",7
Swarm Fund,https://www.crunchbase.com/organization/swarm-fund,"Blockchain, Crowdfunding, Financial Services","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2017-10-31,5500000,USD,5500000,Initial Coin Offering,5500000,USD,5500000,,"Techstars, Techstars London Accelerator",2
ReFirm Labs,https://www.crunchbase.com/organization/refirm-labs,"Computer, Network Security, Software, Software Engineering","Fulton, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2017-01-01,year,,,2017-11-15,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,DataTribe,1
iSignthis,https://www.crunchbase.com/organization/isignthis,"Banking, FinTech, Identity Management, Internet, Payments","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2015-03-01,month,2012-05-11,day,2017-11-02,6500000,AUD,5014286,Post-IPO Equity,6500000,AUD,5014286,IPO,"Canaccord Genuity Group, John Karantzis, KTM Capital",3
TableSafe,https://www.crunchbase.com/organization/viableware,"Cyber Security, Hardware, Mobile Payments, SaaS, Software","Kirkland, Washington, United States","Greater Seattle Area, West Coast, Western US",2010-01-01,year,,,2017-10-11,5830739,USD,5830739,Series E,5830739,USD,5830739,Late Stage Venture,"SoundBoard Venture Fund, Swiftsure Capital",2
SkySafe,https://www.crunchbase.com/organization/skysafe,"Aerospace, Drone Management, Drones, Robotics, Security","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2015-01-01,year,,,2017-07-20,11500000,USD,11500000,Series A,11500000,USD,11500000,Early Stage Venture,"Andreessen Horowitz, BoxGroup, Founder Collective, Sound Ventures, SV Angel",12
PerformLine,https://www.crunchbase.com/organization/performline,"Compliance, Internet, Risk Management","Morristown, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2008-01-01,year,,,2017-08-31,4000000,USD,4000000,Debt Financing,,,,Early Stage Venture,"Bridge Bank, First Round Capital, Neu Venture Capital, Rose Tech Ventures, Western Technology Investment",10
Anonyome Labs,https://www.crunchbase.com/organization/anonyome-labs,"Privacy, Security","Salt Lake City, Utah, United States",Western US,2014-01-01,year,,,2017-08-28,20400000,USD,20400000,Series B,20400000,USD,20400000,Early Stage Venture,"Greg Clark, Hanna Ventures, Ken A. Eldred, Steve Shillingford, Todd Davis",6
Apiax,https://www.crunchbase.com/organization/apiax,"Compliance, FinTech, Information Services, Information Technology, Legal, Risk Management","Zürich, Zurich, Switzerland",,2017-05-01,month,,,2017-09-22,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,"DIventures, Peter Kurer, SICTIC, Tugboat Ventures, Zürcher Kantonal Bank",5
GrammaTech,https://www.crunchbase.com/organization/grammatech,"Cyber Security, Developer Platform, Software","Ithaca, New York, United States","East Coast, Northeastern US",1988-01-01,year,,,2017-10-02,9000000,USD,9000000,Grant,,,,,United States Navy,1
Citadel Defense Company,https://www.crunchbase.com/organization/citadel-defense,"Aerospace, Drone Management, Drones, National Security, Physical Security, Security","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2016-01-01,year,,,2017-08-08,11999995,USD,11999995,Series A,11999995,USD,11999995,Early Stage Venture,"EvoNexus, Lightspeed Venture Partners",2
HIVE Blockchain,https://www.crunchbase.com/organization/hive-blockchain,"Blockchain, Computer, Cryptocurrency","Vancouver, British Columbia, Canada",,2013-01-01,year,2017-09-21,day,2017-12-29,115000000,CAD,91444020,Post-IPO Equity,115000000,CAD,91444020,IPO,"Genesis Mining, SchindlerAM Ventures",2
Datum,https://www.crunchbase.com/organization/datum-a5a1,"Apps, Cryptocurrency, Financial Services, FinTech, Internet of Things, Marketplace","Zug, Zug, Switzerland",,2017-08-01,day,,,2017-10-29,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,,,
Tezos,https://www.crunchbase.com/organization/tezos,"Computer, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2017-07-13,232000000,USD,232000000,Initial Coin Offering,232000000,USD,232000000,,"Alexis Berthoud, Boost VC, Dalma Capital, James Sowers, Limitless Crypto Investments",10
Tech Bureau,https://www.crunchbase.com/organization/tech-bureau-inc-,"Cryptocurrency, FinTech, Security","Osaka, Osaka, Japan",Asia-Pacific (APAC),2014-06-16,day,,,2017-11-07,767500,USD,767500,Venture - Series Unknown,767500,USD,767500,,"Hiroshima Venture Capital, Infoteria Corporation, JAFCO Japan, OKWave, Shinsei Bank",9
