Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Jonga,https://www.crunchbase.com/organization/jonga,"Information Technology, Security","Cape Town, NA - South Africa, South Africa",,,,,,2018-12-07,654000,ZAR,46172,Grant,,,,,Technology Innovation Agency,1
TimeChain,https://www.crunchbase.com/organization/timechain-1a59,Blockchain,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-08-14,291000,USD,291000,Angel,291000,USD,291000,Seed,"Wu Bin, Xu Hanjie",2
Jassby,https://www.crunchbase.com/organization/jassby,"Apps, Cryptocurrency, E-Commerce, Financial Services, FinTech, Mobile Apps, Mobile Payments","Waltham, Massachusetts, United States","Greater Boston Area, East Coast, New England",,,,,2018-10-17,,,,Venture - Series Unknown,,,,,"Blumberg Capital, Correlation Ventures, Moneta Ventures, PRYTEK",4
MTonomy,https://www.crunchbase.com/organization/mtonomy,"Blockchain, Internet, Media and Entertainment","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-10-20,,,,Undisclosed,,,,,"Jack Dorsey, Valor Capital Group",2
Acceptto,https://www.crunchbase.com/organization/acceptto-corporation,"Cyber Security, Network Security, Software","Portland, Oregon, United States","West Coast, Western US",2013-01-01,year,,,2018-11-28,,,,Series A,,,,Early Stage Venture,Celeres Investments,1
Doordeck,https://www.crunchbase.com/organization/doordeck,"Artificial Intelligence, Cloud Infrastructure, Communication Hardware, Internet of Things, Mobile, SaaS, Security","London, England, United Kingdom",European Union (EU),2015-03-10,day,,,2018-11-01,,,,Angel,,,,Seed,"Startup Funding Club, Startupbootcamp",2
GitGuardian,https://www.crunchbase.com/organization/gitguardian,"Cloud Security, Computer, Cyber Security, Software","Paris, Ile-de-France, France",European Union (EU),2017-11-01,month,,,2018-08-01,,,,Seed,,,,Seed,Fly Ventures,1
HASH,https://www.crunchbase.com/organization/hash-2,"Artificial Intelligence, Business Intelligence, Data Integration, Data Visualization, Machine Learning, Security, Simulation","Manhattan, New York, United States","Greater New York Area, East Coast, Northeastern US",2019-01-01,month,,,2019-01-01,,,,Seed,,,,Seed,"Joel Spolsky, Soho Strategy",2
Origo Network,https://www.crunchbase.com/organization/origo-network,"Blockchain, Cyber Security, Privacy, Security","Newark, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",,,,,2018-08-07,,,,Venture - Series Unknown,,,,,"Connect Capital, Consensus Lab, Nirvana Capital",3
Tunnel,https://www.crunchbase.com/organization/tunnel,"Banking, Blockchain, FinTech, Payments","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-12-01,day,,,2018-12-15,,,,Seed,,,,Seed,"Boston Harbor Angels, Colony Hills Capital, EQx Fund, Tomahawk Group, Wilmington Investor Network",5
Panther Labs,https://www.crunchbase.com/organization/panther-labs,"Cloud Security, Cyber Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-08-01,month,,,2018-11-14,,,,Seed,,,,Seed,S28 Capital,1
Base Operations,https://www.crunchbase.com/organization/base-operations,"Big Data, Information Technology, Security, Software, Travel","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",2018-04-01,month,,,2018-10-01,,,,Seed,,,,Seed,"Glasswing Ventures, Good Growth Capital, Magma Partners, Techstars, Vela Partners",5
DeskViz,https://www.crunchbase.com/organization/deskviz,"Blockchain, Cryptocurrency, Enterprise Applications, Enterprise Software, Information Technology, Mobile Apps, Software, Software Engineering","Ohio, Illinois, United States","Great Lakes, Midwestern US",2017-01-01,year,,,2018-07-20,157000,USD,157000,Seed,157000,USD,157000,Seed,,
Secure AI Labs,https://www.crunchbase.com/organization/secure-ai-labs,"Analytics, Artificial Intelligence, Computer, Information Technology, Machine Learning, Network Security, Privacy","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-01-01,year,,,2018-09-08,,,,Non-equity Assistance,,,,,MIT delta v,1
News.one,https://www.crunchbase.com/organization/news-one,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-08-06,292300,USD,292300,Angel,292300,USD,292300,Seed,Node Capital,1
Maoqi Technology,https://www.crunchbase.com/organization/maoqi-technology,"Blockchain, Information Technology",,,,,,,2018-08-31,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,,
GBLS,https://www.crunchbase.com/organization/gbls,Blockchain,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-12-04,300000,USD,300000,Seed,300000,USD,300000,Seed,Geekbeans Capital,1
RIPS Technologies,https://www.crunchbase.com/organization/rips-technologies,"B2B, Cyber Security, Developer Tools, Enterprise Applications, Enterprise Software, Information Technology, Security, Software, Web Apps, Web Development","Bochum, Nordrhein-Westfalen, Germany",European Union (EU),2016-01-01,year,,,2018-10-02,,,,Series A,,,,Early Stage Venture,eCAPITAL entrepreneurial Partners AG,1
Wanchain,https://www.crunchbase.com/organization/wanchain,"Blockchain, Infrastructure, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2018-09-03,,,,Seed,,,,Seed,"8 Decimal Capital, Connect Capital, Cypher Capital, Kingsley Advani, Limitless Crypto Investments",5
Cyber Intelligence House,https://www.crunchbase.com/organization/cyber-intelligence-house,"Analytics, Artificial Intelligence, Cyber Security, Information Technology, Machine Learning, Real Time","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2015-01-01,year,,,2018-12-10,,,,Seed,,,,Seed,Wavemaker Partners,1
Dispatch,https://www.crunchbase.com/organization/dispatch-labs,Blockchain,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-10-01,day,,,2018-11-20,,,,Venture - Series Unknown,,,,,Fenbushi Digital,1
Alphaslot,https://www.crunchbase.com/organization/alphaslot,"Blockchain, Digital Entertainment, Gaming","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2018-07-01,month,,,2018-10-01,,,,Corporate Round,,,,,"Credito Capital, Primitive Ventures, Shinobi Capital, Sora Ventures, TRG Capital (Token Research Group)",5
Portal,https://www.crunchbase.com/organization/tides,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-08-01,month,,,2018-12-01,,,,Pre-Seed,,,,Seed,"Apneet Jolly, Arjun Dev Arora, Monday Capital, Tom Ding, Trevor Koverko",6
Endereum,https://www.crunchbase.com/organization/endereum,Blockchain,"Shenzhen, Guangdong, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-09-26,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,,
ChargingLedger,https://www.crunchbase.com/organization/chargingledger,"Blockchain, Electric Vehicle, Energy, Power Grid, Smart Cities","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-01-01,year,,,2018-12-04,,,,Pre-Seed,,,,Seed,AngelPad,1
AUTHADA,https://www.crunchbase.com/organization/authada-gmbh,"Cyber Security, E-Commerce, Telecommunications","Darmstadt, Hessen, Germany",European Union (EU),2015-01-01,year,,,2018-08-21,,,,Venture - Series Unknown,,,,,"FinLab, Main Incubator",2
BookIn.cn,https://www.crunchbase.com/organization/bookin-cn,Blockchain,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-09-07,2925388,USD,2925388,Series A,2925388,USD,2925388,Early Stage Venture,"Haipeng Hedao Fund, QC Capital",2
Kognition,https://www.crunchbase.com/organization/kognition,"Artificial Intelligence, Blockchain, Cyber Security, Enterprise Software, Internet of Things, Physical Security, Smart Building, Smart Cities","Philadelphia, Pennsylvania, United States","Greater Philadelphia Area, Great Lakes, Northeastern US",2017-01-01,year,,,2018-07-09,,,,Seed,,,,Seed,"Alumni Ventures Group, AVG First Check Fund, Ben Franklin Technology Partners of Southeastern Pennsylvania, Dreamit Ventures",4
Galileo Platforms,https://www.crunchbase.com/organization/galileo-platforms-limited,"Blockchain, FinTech, InsurTech","Sheung Wan, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2016-05-01,month,,,2018-09-28,,,,Series A,,,,Early Stage Venture,Greenlight Reinsurance,1
Levl Technologies,https://www.crunchbase.com/organization/levl-technologies,"Cyber Security, Information Technology, Internet of Things, Security, Sensor","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2019-01-01,,,,Seed,,,,Seed,Ubiquity Ventures,1
Scylla,https://www.crunchbase.com/organization/scylla-by-develandoo,"Artificial Intelligence, Cyber Security, Fraud Detection, Intelligent Systems, Intrusion Detection","München, Bayern, Germany",European Union (EU),2018-01-01,year,,,2018-09-12,,,,Seed,,,,Seed,Startupbootcamp,1
CyGov,https://www.crunchbase.com/organization/cygov-intelligent-cyber-security,"CRM, Information Technology, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-01-01,year,,,2018-11-01,,,,Seed,,,,Seed,SixThirty CYBER,1
BULVRD,https://www.crunchbase.com/organization/bulvrd,"Advertising, Advertising Platforms, Analytics, Android, Augmented Reality, Big Data, Blockchain, Ethereum, Geospatial, GPS, iOS, Location Based Services, Machine Learning, Mapping Services, Mobile, Mobile Advertising, Mobile Apps, Navigation, Predictive Analytics, Smart Cities","Merrifield, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2018-08-01,day,,,2018-09-01,,,,Pre-Seed,,,,Seed,ConsenSys Ventures,1
Enforcd,https://www.crunchbase.com/organization/enforcd,"Artificial Intelligence, Compliance, Corporate Training, E-Learning, Financial Services, Information Services, Machine Learning, Risk Management","London, England, United Kingdom",European Union (EU),2015-10-01,day,,,2018-09-06,,,,Venture - Series Unknown,,,,,Tech Nation Fintech,1
Floating Point Group,https://www.crunchbase.com/organization/floating-point-group,"Analytics, Artificial Intelligence, Cryptocurrency, Financial Services, FinTech, Machine Learning, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-12-01,month,,,2018-09-08,,,,Non-equity Assistance,,,,,MIT delta v,1
SDG Corporation (TruOps),https://www.crunchbase.com/organization/sdg-corporation,"Cloud Security, CMS, IT Management, Risk Management","Norwalk, Connecticut, United States","East Coast, New England, Northeastern US",1993-01-01,year,2008-03-11,day,2018-10-02,,,,Venture - Series Unknown,,,,M&A,Petros Partners,1
Tarsier,https://www.crunchbase.com/organization/tarsier-3ac5,"Artificial Intelligence, B2B, Computer Vision, Drones, Homeland Security, Machine Learning, National Security, Physical Security, Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2018-12-10,,,,Seed,,,,Seed,"Alchemist Accelerator, Diehl Ventures, Stanford Angels and Entrepreneurs",3
Insula Investment Management,https://www.crunchbase.com/organization/inusulα-investment-management,Cryptocurrency,"London, England, United Kingdom",European Union (EU),2018-12-17,day,,,2018-12-17,,,,Pre-Seed,,,,Seed,Insula Investment Management,1
FortifyData,https://www.crunchbase.com/organization/fortifydata,"Cyber Security, FinTech, Network Security, Risk Management, Security","Kennesaw, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2015-05-01,day,,,2018-10-04,,,,Seed,,,,Seed,Startupbootcamp FinTech & CyberSecurity,1
Goworker,https://www.crunchbase.com/organization/findme-2eca,"Blockchain, E-Commerce, Human Resources, Mobile, SaaS, Software","Brisbane, Queensland, Australia","Asia-Pacific (APAC), Australasia",2018-08-28,day,,,2018-12-01,50,AUD,36,Angel,50,AUD,36,Seed,,
VinX,https://www.crunchbase.com/organization/vinx,"Blockchain, Consumer, E-Commerce, Financial Services, FinTech, Internet, Wine And Spirits","Tel Aviv-yafo, Tel Aviv, Israel",,2017-09-01,month,,,2018-10-05,,,,Seed,,,,Seed,Medici Ventures,1
Routeique .,https://www.crunchbase.com/organization/routeique-inc,"Artificial Intelligence, Blockchain, Delivery, Internet of Things, Logistics, Machine Learning, SaaS, Supply Chain Management, Transportation","Calgary, Alberta, Canada",,2016-08-05,day,,,2018-08-02,,,,Convertible Note,,,,Seed,gener8tor,1
PPC Protect,https://www.crunchbase.com/organization/ppc-protect,"Advertising, CRM, Cyber Security, Security","Bolton, Bolton, United Kingdom",European Union (EU),2016-06-28,day,,,2018-12-07,,,,Venture - Series Unknown,,,,,Rising Stars,1
BlockVigil,https://www.crunchbase.com/organization/blockvigil,"Blockchain, Cryptocurrency, Developer APIs, Developer Tools, Ethereum, SaaS","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-11-15,,,,Seed,,,,Seed,500 Startups,1
Caiyi Store,https://www.crunchbase.com/organization/caiyi-store,"Bitcoin, Blockchain, Cryptocurrency","Jinan, Shandong, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-07-04,753300,USD,753300,Angel,753300,USD,753300,Seed,"QingCloud Enterprise Management, Vision Capital",2
Qwil Messenger,https://www.crunchbase.com/organization/qwil-messenger,"Messaging, SaaS, Security","London, England, United Kingdom",European Union (EU),2017-03-03,day,,,2018-10-09,,,,Seed,,,,Seed,Schroders,1
Autonomous Partners,https://www.crunchbase.com/organization/autonomous-partners,Cryptocurrency,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-07-16,,,,Initial Coin Offering,,,,,Cohen Private Ventures,1
Arianee,https://www.crunchbase.com/organization/arianee,"Blockchain, Information Technology","Paris, Ile-de-France, France",European Union (EU),2018-01-01,year,,,2018-08-02,,,,Venture - Series Unknown,,,,,BlockWater Management,1
Token Group,https://www.crunchbase.com/organization/token-group,"Blockchain, Consulting, Cryptocurrency, Financial Services, FinTech, Information Technology, Internet, Software","Beverly Hills, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-06-01,day,,,2018-11-26,,,,Seed,,,,Seed,,
ARPA,https://www.crunchbase.com/organization/arpa,"Big Data, Computer, Information Technology, Network Hardware, Network Security, Software","Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-08-20,,,,Angel,,,,Seed,"Arrington XRP Capital, Coefficient Ventures, Connect Capital, GBIC, Ledger Capital",6
IRIS Payment Solutions,https://www.crunchbase.com/organization/iris-payment-solutions,"Biometrics, Cryptocurrency, Financial Services, FinTech, Identity Management","London, England, United Kingdom",European Union (EU),2017-11-01,month,,,2019-01-01,,,,Seed,,,,Seed,,
Blinking,https://www.crunchbase.com/organization/blinking,"Blockchain, Information Technology, Internet","Beograd, Vojvodina, Serbia",,2017-10-01,day,,,2018-11-01,,,,Non-equity Assistance,,,,,DIFC FinTech Hive,1
DeepView,https://www.crunchbase.com/organization/deepview,"Cyber Security, Network Security","London, England, United Kingdom",European Union (EU),2013-01-01,year,,,2018-09-10,,,,Seed,,,,Seed,CyLon,1
Be12 Swiss DataBank,https://www.crunchbase.com/organization/be12-swiss-databank,"Computer, Network Security","Luzern, Luzern, Switzerland",,2015-01-01,year,,,2018-08-01,71429,EUR,83304,Grant,,,,,EASME - EU Executive Agency for SMEs,1
DeepBrain Chain,https://www.crunchbase.com/organization/deepbrain-chain,"Analytics, Artificial Intelligence, Blockchain, Information Technology, Robotics","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-11-09,,,,Corporate Round,,,,,Gobi Partners,1
BotDoc,https://www.crunchbase.com/organization/botdoc,Network Security,"Monument, Colorado, United States",Western US,2014-01-01,year,,,2018-09-01,,,,Seed,,,,Seed,SixThirty CYBER,1
Bitool,https://www.crunchbase.com/organization/bitool,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-30,879000,USD,879000,Angel,879000,USD,879000,Seed,Grand Venture Capital,1
Taraxa.io,https://www.crunchbase.com/organization/taraxa-io,"Blockchain, Internet of Things","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-01-01,day,,,2018-07-10,,,,Venture - Series Unknown,,,,,MW Partners,1
VoPay International Inc.,https://www.crunchbase.com/organization/vopay,"Banking, Blockchain, Developer APIs, Financial Services, FinTech, Payments","Vancouver, British Columbia, Canada",,2015-01-01,day,,,2018-10-05,,,,Seed,,,,Seed,Plug and Play,1
BLOCKCLOUD,https://www.crunchbase.com/organization/blockcloud,"Bitcoin, Blockchain, Cryptocurrency, Information Technology, Internet","Shenzhen, Guangdong, China",Asia-Pacific (APAC),,,,,2018-07-16,,,,Venture - Series Unknown,,,,,"BlockVC, Consensus Lab, Elysium Venture Capital, Kosmos Capital, NEO Global Capital (NGC)",7
CyberCentric,https://www.crunchbase.com/organization/cyber-centric,"Cloud Infrastructure, Cyber Security, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-10-03,day,,,2018-10-05,,,,Seed,,,,Seed,Startupbootcamp FinTech & CyberSecurity,1
Decadent,https://www.crunchbase.com/organization/decadent,"Blockchain, Collectibles, Gaming, Social Media, Social Network, Virtual Goods","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-09-15,,,,Seed,,,,Seed,,
CargoCoin,https://www.crunchbase.com/organization/cargocoin,"Blockchain, E-Commerce Platforms, Ethereum, Logistics, Marine Transportation, Shipping, Transportation","London, England, United Kingdom",European Union (EU),2018-03-01,day,,,2018-11-24,,,,Seed,,,,Seed,Christoph Lymbersky,1
ProfitStance,https://www.crunchbase.com/organization/profitstance,"Accounting, Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Information Services, PaaS, Personal Finance, SaaS","Provo, Utah, United States",Western US,2017-07-01,month,,,2018-11-05,,,,Private Equity,,,,Private Equity,Explorer Equity Group,1
Arqit,https://www.crunchbase.com/organization/arqit,"Blockchain, Information Technology","Landön, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2016-01-01,year,,,2018-09-20,,,,Initial Coin Offering,,,,,NEO Global Capital (NGC),1
Arx Nimbus,https://www.crunchbase.com/organization/arx-nimbus,"Cyber Security, Information Technology, Software","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2015-01-01,year,,,2018-11-01,,,,Seed,,,,Seed,SixThirty CYBER,1
Empower,https://www.crunchbase.com/organization/empower,"3D Printing, Blockchain, CleanTech, Manufacturing, Social Impact, Waste Management","Oslo, Oslo, Norway","Nordic Countries, Scandinavia",2018-02-14,day,,,2018-10-18,,,,Angel,,,,Seed,TheFactory,1
Shyft,https://www.crunchbase.com/organization/shyft-dbe1,Blockchain,"Bridgetown, Saint Michael, Barbados",,2017-01-01,year,,,2018-09-27,,,,Seed,,,,Seed,Blockwall Management GmbH,1
Gigzi,https://www.crunchbase.com/organization/gigzi,"Biometrics, Blockchain, Cryptocurrency, Cyber Security, Finance, FinTech, Precious Metals, Wealth Management","London, England, United Kingdom",European Union (EU),2016-01-01,year,,,2018-09-28,,,,Series A,,,,Early Stage Venture,,
Liankeshijian,https://www.crunchbase.com/organization/liankeshijian,"Bitcoin, Blockchain, Cryptocurrency","Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-25,295000,USD,295000,Angel,295000,USD,295000,Seed,Hash World,1
miiCloud,https://www.crunchbase.com/organization/miicloud,"Apps, Artificial Intelligence, Computer Vision, Facial Recognition, Mobile, Mobile Apps, Security, Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-06-01,month,,,2019-01-01,,,,Venture - Series Unknown,,,,,,
Contentos (COS),https://www.crunchbase.com/organization/contentos-cos,Blockchain,"Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),,,,,2018-09-29,,,,Venture - Series Unknown,,,,,"Binance, NECO Eco Fund, NEO Global Capital (NGC)",3
Cred,https://www.crunchbase.com/organization/cred.io,"Credit, Ethereum, Finance, Internet","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-11-09,50000000,USD,50000000,Debt Financing,,,,,,
Arroyo Networks,https://www.crunchbase.com/organization/arroyo-networks,"Cloud Infrastructure, Cyber Security, IT Infrastructure, Network Security, Software Engineering","Hancock, Michigan, United States","Great Lakes, Midwestern US",2018-01-01,year,,,2018-07-01,,,,Pre-Seed,,,,Seed,,
Katalysis,https://www.crunchbase.com/organization/katalysis,"Blockchain, Content, FinTech, Publishing","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2016-01-01,year,,,2018-09-01,,,,Pre-Seed,,,,Seed,,
NULS,https://www.crunchbase.com/organization/nuls,"Blockchain, Information Services, Information Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2018-10-09,,,,Corporate Round,,,,,"Bitmain, Ulysses Capital",2
Bitsimple,https://www.crunchbase.com/organization/bitsimple,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Internet","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-06-24,day,,,2018-08-15,,,,Pre-Seed,,,,Seed,,
Lattice Security,https://www.crunchbase.com/organization/lattice-security,"Artificial Intelligence, Cyber Security, Developer APIs, Enterprise Software, FinTech, Health Care, Machine Learning, SaaS","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-07-05,day,,,2018-09-12,,,,Seed,,,,Seed,CyLon,1
SocView,https://www.crunchbase.com/organization/socview,"CRM, Cyber Security, Information Technology, Software","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2015-01-01,year,,,2018-07-01,,,,Undisclosed,,,,,"CyLon, ICE71",2
Shift Cryptosecurity,https://www.crunchbase.com/organization/shift-cryptosecurity,"Blockchain, Cryptocurrency, FinTech","Adliswil, Zurich, Switzerland",,2015-01-01,year,,,2018-11-12,,,,Seed,,,,Seed,SIX FinTech Ventures,1
Bitz,https://www.crunchbase.com/organization/bitz,"Blockchain, Financial Services, Mobile Payments","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2018-06-26,day,,,2018-09-12,,,,Seed,,,,Seed,Startupbootcamp,1
Gataca,https://www.crunchbase.com/organization/gataca-4a8f,"Blockchain, FinTech, Identity Management, Mobile, SaaS, Software","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-09-08,,,,Non-equity Assistance,,,,,MIT delta v,1
DACEBOOK DIGITAL ASSET CLASS DATA & SOFTWARE INC.,https://www.crunchbase.com/organization/dacebook-digital-asset-class-data-software-inc,"Blockchain, Business Intelligence, Cloud Data Services, Cryptocurrency, Market Research, SaaS, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-01-01,year,,,2018-08-29,,,,Seed,,,,Seed,Maxim Pertl,1
Tokendata,https://www.crunchbase.com/organization/tokendata-ai,"Artificial Intelligence, Cloud Data Services, Cryptocurrency, Database, Developer APIs, FinTech, Machine Learning, Prediction Markets","Paris, Ile-de-France, France",European Union (EU),2017-07-01,month,,,2018-10-01,,,,Initial Coin Offering,,,,,,
Digital Asset Management Limited,https://www.crunchbase.com/organization/digital-asset-management-limited,"Angel Investment, Bitcoin, Cryptocurrency, Hedge Funds","Gibraltar, Gibraltar, Gibraltar",,2017-12-11,day,,,2018-12-10,,,,Angel,,,,Seed,,
FINEXITY AG,https://www.crunchbase.com/organization/finexity-ag,"Blockchain, FinTech, Marketplace, Real Estate Investment","Hamburg, Hamburg, Germany",European Union (EU),2018-02-01,month,,,2018-10-23,,,,Pre-Seed,,,,Seed,,
StegoSOC,https://www.crunchbase.com/organization/stegosoc,"Artificial Intelligence, Cloud Computing, Cloud Security, Cyber Security, Information Technology, Software","Durham, North Carolina, United States","Research Triangle, East Coast, Southern US",,,,,2018-10-05,,,,Seed,,,,Seed,PeaceTech Accelerator,1
Datarella,https://www.crunchbase.com/organization/datarella,"Analytics, Big Data, Bitcoin, Blockchain, Ethereum, Mobile","Munich, Bayern, Germany",European Union (EU),2011-12-03,day,,,2018-09-07,,,,Corporate Round,,,,,Krypto AG,1
AORA,https://www.crunchbase.com/organization/aora-5c51,"Blockchain, E-Commerce, E-Commerce Platforms, Retail Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-03-01,day,,,2018-09-01,,,,Initial Coin Offering,,,,,,
Skyline Partners,https://www.crunchbase.com/organization/skyline-partners,"Blockchain, Insurance, Predictive Analytics, Risk Management","London, England, United Kingdom",European Union (EU),2017-07-19,day,,,2018-10-23,,,,Venture - Series Unknown,,,,,OneAdvent,1
Trustwire,https://www.crunchbase.com/organization/trustwire,Cyber Security,"Gaithersburg, Maryland, United States","Washington DC Metro Area, East Coast, Southern US",2017-08-29,day,,,2018-12-27,,,,Seed,,,,Seed,Christoph Lymbersky,1
Credit Parent,https://www.crunchbase.com/organization/credit-parent,"Cyber Security, E-Commerce, Financial Services, Internet","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-11-27,day,,,2019-01-01,,,,Seed,,,,Seed,Nick Haschka,1
"UIQT, Inc.",https://www.crunchbase.com/organization/uiqt,"Artificial Intelligence, Blockchain, Loyalty Programs, Marketplace, Personalization, Tourism, Travel","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-11-27,day,,,2018-10-04,,,,Grant,,,,,Intelak,1
Bountey Inc.,https://www.crunchbase.com/organization/bountey-inc,"Cryptocurrency, FinTech, Software, Video Streaming","Toronto, Ontario, Canada",Great Lakes,2018-06-01,month,,,2018-11-14,,,,Seed,,,,Seed,Plug and Play,1
Commercial Passport,https://www.crunchbase.com/organization/commercial-passport-kyc,"Blockchain, Document Management, Financial Services, Software","Montréal, Quebec, Canada",,2014-01-01,year,,,2018-09-17,,,,Seed,,,,Seed,Holt Accelerator,1
iPolicy Networks,https://www.crunchbase.com/organization/ipolicy-networks,"Enterprise, Security, Software","Noida, Uttar Pradesh, India",Asia-Pacific (APAC),1997-01-01,year,2007-01-18,day,2019-01-01,,,,Undisclosed,,,,M&A,"Clearstone Venture Partners, Dali Hook Partners, Entrepreneurs Fund, Keynote Ventures, TCV",8
Camel Secure,https://www.crunchbase.com/organization/camel-secure,"Cyber Security, Information Technology","Providencia, Region Metropolitana, Chile",,2017-01-01,year,,,2018-10-01,,,,Seed,,,,Seed,Manutara Ventures,1
ANT,https://www.crunchbase.com/organization/ant,"Blockchain, Information Technology, Payments","Moscow, Moscow City, Russian Federation",,2018-08-30,day,,,2018-11-01,,,,Pre-Seed,,,,Seed,,
Zercurity,https://www.crunchbase.com/organization/zercurity,"Cyber Security, Information Technology, Network Security, Risk Management, Security, Software","Hoxton, Hackney, United Kingdom",European Union (EU),,,,,2018-09-10,,,,Seed,,,,Seed,CyLon,1
Prelude Institute,https://www.crunchbase.com/organization/prelude-institute,"Consumer Software, Cyber Security, Education, Information Technology, Software","Rye, New Hampshire, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-10-15,,,,Pre-Seed,,,,Seed,,
thinkHRX,https://www.crunchbase.com/organization/thinkhrx,"Artificial Intelligence, Blockchain, Human Resources, Internet, Machine Learning, Predictive Analytics, Recruiting","Dublin, Dublin, Ireland",European Union (EU),2018-11-01,month,,,2018-12-02,,,,Pre-Seed,,,,Seed,,
"DomiDocs, Inc.",https://www.crunchbase.com/organization/domidocs,"Artificial Intelligence, Big Data, Blockchain, Real Estate","Stuart, Florida, United States","East Coast, Southern US",2016-03-15,day,,,2018-09-10,,,,Seed,,,,Seed,,
